106	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
107	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
108	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
109	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
110	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
111	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
112	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
113	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
114	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
115	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
116	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
117	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
118	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
119	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
120	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
121	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
122	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
123	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
124	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
125	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
126	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
127	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
128	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
129	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
130	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
131	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
132	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
133	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
134	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
135	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
136	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
137	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
138	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
139	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
140	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
141	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
142	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
143	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
144	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
145	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
146	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
147	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
148	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
149	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
150	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
151	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
152	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
153	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
154	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
155	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
156	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
157	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
158	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
159	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
160	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
161	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
162	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
163	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
164	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
165	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
166	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
167	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
168	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
169	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
170	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
171	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
172	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
173	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
174	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
175	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
176	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
177	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
178	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
179	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
180	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
181	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
182	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
183	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
184	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
185	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
186	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
187	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
188	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
189	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
190	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
191	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
192	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
193	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
194	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
195	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
196	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
197	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
198	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
199	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
200	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
201	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
202	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
203	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
204	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
205	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
206	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
207	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
208	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
209	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
210	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
211	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
212	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
213	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
214	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
215	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
216	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
217	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
218	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
219	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
220	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
221	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
222	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
223	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
224	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
225	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
226	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
227	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
229	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
233	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
234	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
235	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
236	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
237	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
238	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
239	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
240	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
241	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
242	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
243	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
244	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
245	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
246	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
247	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
248	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
249	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
250	STG.FORMAT_FILE_DEL_PIPE_CARET	2020-06-17 07:20:31.670000000
251	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
252	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
253	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
254	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
255	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
256	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
257	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
258	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
259	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
260	STG.FORMAT_FILE_DEL_PIPE	2020-06-17 07:20:31.670000000
261	STG.FORMAT_FILE_DEL_PIPE	2020-11-25 01:50:24.330000000
262	STG.FORMAT_FILE_DEL_PIPE	2020-12-07 21:58:31.772000000
263	STG.FORMAT_FILE_DEL_PIPE	2020-12-09 18:36:58.651000000
264	STG.FORMAT_FILE_DEL_PIPE	2020-12-09 18:37:06.114000000
265	STG.FORMAT_FILE_DEL_PIPE	2020-12-09 18:37:13.251000000
266	STG.FORMAT_FILE_DEL_PIPE	2020-12-10 14:52:40.284000000
